"industry","index","sentence","phrase","category"
"automotiveEngineering","71","5","with","PP"
"automotiveEngineering","71","5","attractive detailing","NP"
"automotiveEngineering","71","5","featuring","VP"
"automotiveEngineering","71","5","small ""pellets"" that","NP"
"automotiveEngineering","71","5","radiate","VP"
"automotiveEngineering","71","5","from","PP"
"automotiveEngineering","71","5","the large Mercedes logo","NP"
"automotiveEngineering","71","5","in","PP"
"automotiveEngineering","71","5","the middle","NP"
"automotiveEngineering","71","6","Inside","PP"
"automotiveEngineering","71","6",",","CC"
"automotiveEngineering","71","6","the cabin","NP"
"automotiveEngineering","71","6","is","VP"
"automotiveEngineering","71","6","similar","NP"
"automotiveEngineering","71","6","in","PP"
"automotiveEngineering","71","6","styling","NP"
"automotiveEngineering","71","6",",","CC"
"automotiveEngineering","71","6","with","PP"
"automotiveEngineering","71","6","a curved dashboard that","NP"
"automotiveEngineering","71","6","wraps","VP"
"automotiveEngineering","71","6","around","PP"
"automotiveEngineering","71","6","front occupants","NP"
"automotiveEngineering","71","7","My test vehicle","NP"
"automotiveEngineering","71","7","included","VP"
"automotiveEngineering","71","7","subtle LED lighting","NP"
"automotiveEngineering","71","7","running","VP"
"automotiveEngineering","71","7","from","PP"
"automotiveEngineering","71","7","door to door","NP"
"automotiveEngineering","71","7","in","PP"
"automotiveEngineering","71","7","a seamless line","NP"
"automotiveEngineering","71","8","Everything","NP"
"automotiveEngineering","71","8","about","PP"
"automotiveEngineering","71","8","the interior","NP"
"automotiveEngineering","71","8","feels","VP"
"automotiveEngineering","71","8","intentional","NP"
"automotiveEngineering","71","8",",","CC"
"automotiveEngineering","71","8","from","PP"
"automotiveEngineering","71","8","the materials","NP"
"automotiveEngineering","71","8","to","PP"
"automotiveEngineering","71","8","the ergonomic placement","NP"
"automotiveEngineering","71","8","of","PP"
"automotiveEngineering","71","8","the controls","NP"
"automotiveEngineering","71","8","and","CC"
"automotiveEngineering","71","8","even the air vents","NP"
"automotiveEngineering","71","9","The backseat","NP"
"automotiveEngineering","71","9","features","VP"
"automotiveEngineering","71","9","outboard seats","NP"
"automotiveEngineering","71","9","with","PP"
"automotiveEngineering","71","9","plenty","NP"
"automotiveEngineering","71","9","of","PP"
"automotiveEngineering","71","9","sculpting","VP"
"automotiveEngineering","71","9","passengers","NP"
"automotiveEngineering","71","9","to nestle","VP"
"automotiveEngineering","71","9","into","PP"
"automotiveEngineering","72","0","My driveway","NP"
"automotiveEngineering","72","0","is","VP"
"automotiveEngineering","72","0","steep","NP"
"automotiveEngineering","72","1","Over","PP"
"automotiveEngineering","72","1","the past couple","NP"
"automotiveEngineering","72","1","of","PP"
"automotiveEngineering","72","1","months","NP"
"automotiveEngineering","72","1",",","CC"
"automotiveEngineering","72","1","I","NP"
"automotiveEngineering","72","1","started noticing","VP"
"automotiveEngineering","72","1","the CTR 's traction control light","NP"
"automotiveEngineering","72","1","blinking","VP"
"automotiveEngineering","72","1","I","NP"
"automotiveEngineering","72","1","drove","VP"
"automotiveEngineering","72","1","up","PP"
"automotiveEngineering","72","1","it","NP"
"automotiveEngineering","72","2","I","NP"
"automotiveEngineering","72","2","noticed","VP"
"automotiveEngineering","72","2","it","NP"
"automotiveEngineering","72","2","joining","VP"
"automotiveEngineering","72","2","traffic","NP"
"automotiveEngineering","72","2","on","PP"
"automotiveEngineering","72","2","a 50-mph boulevard","NP"
"automotiveEngineering","72","2","near","PP"
"automotiveEngineering","72","2","my house","NP"
"automotiveEngineering","72","3","I","NP"
"automotiveEngineering","72","3","'ve put","VP"
"automotiveEngineering","72","3","on","PP"
"automotiveEngineering","72","3","most","NP"
"automotiveEngineering","72","3","of","PP"
"automotiveEngineering","72","3","the Civic 's miles","NP"
"automotiveEngineering","72","3","but","CC"
"automotiveEngineering","72","3","several trips","NP"
"automotiveEngineering","72","3","to","PP"
"automotiveEngineering","72","3","the hills","NP"
"automotiveEngineering","72","3","surrounding","VP"
"automotiveEngineering","72","3","L.A.","NP"
"automotiveEngineering","72","3","REMOVE THIS","XX"
"automotiveEngineering","72","3","Randy Pobst","NP"
"automotiveEngineering","72","3","""","CC"
"automotiveEngineering","72","3","dusting","VP"
"automotiveEngineering","72","3","off","PP"
"automotiveEngineering","72","3","""","CC"
"automotiveEngineering","72","3","the racing line","NP"
"automotiveEngineering","72","3","at","PP"
"automotiveEngineering","72","3","Willow Springs","NP"
"automotiveEngineering","72","3","means","VP"
"automotiveEngineering","72","3","the stock Continental SportContact 6 tires","NP"
"automotiveEngineering","72","3","were","VP"
"automotiveEngineering","72","3",",","CC"
"automotiveEngineering","72","3","well","NP"
"automotiveEngineering","72","3",",","CC"
"automotiveEngineering","72","3","tired","NP"
"automotiveEngineering","72","4","Replacing","VP"
"automotiveEngineering","72","4","with","PP"
"automotiveEngineering","72","4","original equipment","NP"
"automotiveEngineering","72","4","would cost","VP"
"automotiveEngineering","72","4","$ 1,217","NP"
"automotiveEngineering","72","4","in","PP"
"automotiveEngineering","72","4","total","NP"
"automotiveEngineering","72","4",",","CC"
"automotiveEngineering","72","4","but","CC"
"automotiveEngineering","72","4","a set","NP"
"automotiveEngineering","72","4","of","PP"
"automotiveEngineering","72","4","Michelin Pilot Sport 4S shoes","NP"
"automotiveEngineering","72","4","would afford","VP"
"automotiveEngineering","72","4","us an opportunity","NP"
"automotiveEngineering","72","4","to evaluate","VP"
"automotiveEngineering","72","4","something different","NP"
"automotiveEngineering","72","5","Our friends","NP"
"automotiveEngineering","72","5","at","PP"
"automotiveEngineering","72","5","TireRack","NP"
"automotiveEngineering","72","5","shipped","VP"
"automotiveEngineering","72","5","us a set","NP"
"automotiveEngineering","72","5",",","CC"
"automotiveEngineering","72","5","and","CC"
"automotiveEngineering","72","5","we","NP"
"automotiveEngineering","72","5","could n't be","VP"
"automotiveEngineering","72","5","happier","NP"
"automotiveEngineering","72","6","The Michelins","NP"
"automotiveEngineering","72","6","produce","VP"
"automotiveEngineering","72","6","noticeably less road noise","NP"
"automotiveEngineering","72","6","and","CC"
"automotiveEngineering","72","6","offer","VP"
"automotiveEngineering","72","6","a more supple ride","NP"
"automotiveEngineering","72","7","Imagine","VP"
"automotiveEngineering","72","7","the difference","NP"
"automotiveEngineering","72","7","between","PP"
"automotiveEngineering","72","7","thumping","VP"
"automotiveEngineering","72","7","the ground","NP"
"automotiveEngineering","72","7","with","PP"
"automotiveEngineering","72","7","a clenched fist","NP"
"automotiveEngineering","72","7","versus","PP"
"automotiveEngineering","72","7","your open palm","NP"
"automotiveEngineering","73","0","This","NP"
"automotiveEngineering","73","0","is","VP"
"automotiveEngineering","73","0","the new Bentley Flying Spur","NP"
"automotiveEngineering","73","1","Well","NP"
"automotiveEngineering","73","1",",","CC"
"automotiveEngineering","73","1","it's","VP"
"automotiveEngineering","73","1","an annoyingly cropped-in section","NP"
"automotiveEngineering","73","1","of","PP"
"automotiveEngineering","73","1","the new Bentley Flying Spur","NP"
"automotiveEngineering","73","2","But","CC"
"automotiveEngineering","73","2","it","NP"
"automotiveEngineering","73","2","sounds","VP"
"automotiveEngineering","73","2","REMOVE THIS","XX"
"automotiveEngineering","73","2","like","PP"
"automotiveEngineering","73","2","the most interesting section","NP"
"automotiveEngineering","73","3","That's","NP"
"automotiveEngineering","73","3","the Flying Spur","NP"
"automotiveEngineering","73","3","has","VP"
"automotiveEngineering","73","3","rear-wheel steering","NP"
"automotiveEngineering","73","3","for","PP"
"automotiveEngineering","73","3","extra cornering nous","NP"
"automotiveEngineering","73","4","And","CC"
"automotiveEngineering","73","4","a four-wheel-drive system that","NP"
"automotiveEngineering","73","4","chucks","VP"
"automotiveEngineering","73","4","power","NP"
"automotiveEngineering","73","4","to","PP"
"automotiveEngineering","73","4","the front wheels","NP"
"automotiveEngineering","73","4","absolutely necessary","NP"
"automotiveEngineering","73","5","So","CC"
"automotiveEngineering","73","5","yep","NP"
"automotiveEngineering","73","5",",","CC"
"automotiveEngineering","73","5","most","NP"
"automotiveEngineering","73","5","of","PP"
"automotiveEngineering","73","5","the time","NP"
"automotiveEngineering","73","5","it's","VP"
"automotiveEngineering","73","5","a rear-wheel-drive Bentley","NP"
"automotiveEngineering","73","5",",","CC"
"automotiveEngineering","73","5","""giving classic sports sedan","NP"
"automotiveEngineering","73","5","handling","VP"
"automotiveEngineering","73","5","characteristics""","NP"
"automotiveEngineering","73","5",",","CC"
"automotiveEngineering","73","5","we're assured","VP"
"automotiveEngineering","73","5","in","PP"
"automotiveEngineering","73","5","a slightly Americanised manner","NP"
"automotiveEngineering","73","6","Yes","NP"
"automotiveEngineering","73","6",",","CC"
"automotiveEngineering","73","6","children","NP"
"automotiveEngineering","73","6",",","CC"
"automotiveEngineering","73","6","that","NP"
"automotiveEngineering","73","6","might mean","VP"
"automotiveEngineering","73","6","drifts","NP"
"automotiveEngineering","73","7","the Flying Spur","NP"
"automotiveEngineering","73","7","has always been","VP"
"automotiveEngineering","73","7","the more agile","NP"
"automotiveEngineering","73","7","of","PP"
"automotiveEngineering","73","7","Bentley's limo","NP"
"automotiveEngineering","73","7","options","CC"
"automotiveEngineering","73","7",",","CC"
"automotiveEngineering","73","7","it's","NP"
"automotiveEngineering","73","7","like","PP"
"automotiveEngineering","73","7","the Mulsanne","NP"
"automotiveEngineering","73","7","is","VP"
"automotiveEngineering","73","7","some svelte track special","NP"
"automotiveEngineering","73","7","as","PP"
"automotiveEngineering","73","7","a benchmark","NP"
"automotiveEngineering","73","8","But","CC"
"automotiveEngineering","73","8","this one","NP"
"automotiveEngineering","73","8","sounds","VP"
"automotiveEngineering","73","8","like","PP"
"automotiveEngineering","73","8","it","NP"
"automotiveEngineering","73","8","might come","VP"
"automotiveEngineering","73","8","with","PP"
"automotiveEngineering","73","8","a pleasing amount","NP"
"automotiveEngineering","73","8","of","PP"
"automotiveEngineering","73","8","'handling'","NP"
"automotiveEngineering","73","8","fitted","VP"
"automotiveEngineering","73","8","as","PP"
"automotiveEngineering","73","8","standard","NP"
"automotiveEngineering","73","9","In","PP"
"automotiveEngineering","73","9","a super saloon world","NP"
"automotiveEngineering","73","9","already stuffed","VP"
"automotiveEngineering","73","9","to","PP"
"automotiveEngineering","73","9","the gunnels","NP"
"automotiveEngineering","73","9","with","PP"
"automotiveEngineering","73","9","monsters","NP"
"automotiveEngineering","73","9","like","PP"
"automotiveEngineering","73","9","the Mercedes-AMG E63","NP"
"automotiveEngineering","73","9","and","CC"
"automotiveEngineering","73","9","BMW M5","NP"
"automotiveEngineering","73","9",",","CC"
"automotiveEngineering","73","9","we're","VP"
"automotiveEngineering","73","9","more than happy","NP"
"automotiveEngineering","73","9","to welcome","VP"
"automotiveEngineering","73","9","another","NP"
"automotiveEngineering","73","9","into","PP"
"automotiveEngineering","73","9","the fold","NP"
"automotiveEngineering","73","10","We'll","NP"
"automotiveEngineering","73","10","pop","VP"
"automotiveEngineering","73","10","another order","NP"
"automotiveEngineering","73","10","in for","PP"
"automotiveEngineering","73","10","tyres","NP"
"automotiveEngineering","74","0","Land Rover","NP"
"automotiveEngineering","74","0","has taken","VP"
"automotiveEngineering","74","0","the wraps","NP"
"automotiveEngineering","74","0","of","PP"
"automotiveEngineering","74","0","the 2020 Discovery Sport","NP"
"automotiveEngineering","74","0",",","CC"
"automotiveEngineering","74","0","which","NP"
"automotiveEngineering","74","0","arrives featuring","VP"
"automotiveEngineering","74","0","a fairly comprehensive update","NP"
"automotiveEngineering","74","0","for","PP"
"automotiveEngineering","74","0","the smallish SUV that","NP"
"automotiveEngineering","74","0","adds","VP"
"automotiveEngineering","74","0","new technology","NP"
"automotiveEngineering","74","0",",","CC"
"automotiveEngineering","74","0","a new powertrain option","NP"
"automotiveEngineering","74","0","and","CC"
"automotiveEngineering","74","0","some camera features that","NP"
"automotiveEngineering","74","0","will help","VP"
"automotiveEngineering","74","0","with","PP"
"automotiveEngineering","74","0","both front and rear visibility","NP"
"automotiveEngineering","74","1","Similar","NP"
"automotiveEngineering","74","1","to","PP"
"automotiveEngineering","74","1","the 2020 Range Rover","NP"
"automotiveEngineering","74","1",",","CC"
"automotiveEngineering","74","1","the Discovery Sport","NP"
"automotiveEngineering","74","1","adds","VP"
"automotiveEngineering","74","1","a new mild-hybrid powertrain","NP"
"automotiveEngineering","74","2","It","NP"
"automotiveEngineering","74","2","wo n't be","VP"
"automotiveEngineering","74","2","the base powertrain","NP"
"automotiveEngineering","74","2","that's","VP"
"automotiveEngineering","74","2","the 246-horsepower","NP"
"automotiveEngineering","74","2",",","CC"
"automotiveEngineering","74","2","turbocharged 2.0-liter inline four-cylinder that's","NP"
"automotiveEngineering","74","2","mated","VP"
"automotiveEngineering","74","2","to","PP"
"automotiveEngineering","74","2","a nine-speed automatic transmission","NP"
"automotiveEngineering","74","2","and","CC"
"automotiveEngineering","74","2","standard four-wheel drive","NP"
"automotiveEngineering","74","3","The hybrid powertrain","NP"
"automotiveEngineering","74","3","uses","VP"
"automotiveEngineering","74","3","the same engine","NP"
"automotiveEngineering","74","3",",","CC"
"automotiveEngineering","74","3","transmission and 4WD system","NP"
"automotiveEngineering","74","3","but","CC"
"automotiveEngineering","74","3","adds","VP"
"automotiveEngineering","74","3","a 48-volt battery","NP"
"automotiveEngineering","74","3","and","CC"
"automotiveEngineering","74","3","bumps","VP"
"automotiveEngineering","74","3","up","PP"
"automotiveEngineering","74","3","total system output","NP"
"automotiveEngineering","74","3","to","PP"
"automotiveEngineering","74","3","296 hp","NP"
"automotiveEngineering","74","4","The hybrid system","NP"
"automotiveEngineering","74","4","will be offered","VP"
"automotiveEngineering","74","4","on","PP"
"automotiveEngineering","74","4","just one trim","NP"
"automotiveEngineering","74","4","level","PP"
"automotiveEngineering","74","4",",","CC"
"automotiveEngineering","74","4","the R-Dynamic HSE","NP"
"automotiveEngineering","74","4",",","CC"
"automotiveEngineering","74","4","versus","PP"
"automotiveEngineering","74","4","five trim levels","NP"
"automotiveEngineering","74","4","for","PP"
"automotiveEngineering","74","4","the gas engine","NP"
"automotiveEngineering","74","5","And","CC"
"automotiveEngineering","74","5","that model","NP"
"automotiveEngineering","74","5","will be offered","VP"
"automotiveEngineering","74","5","in","PP"
"automotiveEngineering","74","5","only the two-row","NP"
"automotiveEngineering","74","5",",","CC"
"automotiveEngineering","74","5","five-seat layout–if you","NP"
"automotiveEngineering","74","5","want","VP"
"automotiveEngineering","74","5","the optional third row","NP"
"automotiveEngineering","74","5","you'll have to stick","VP"
"automotiveEngineering","74","5","to","PP"
"automotiveEngineering","74","5","the gas engine","NP"
"automotiveEngineering","75","0","People","NP"
"automotiveEngineering","75","0","shopping","VP"
"automotiveEngineering","75","0","for","PP"
"automotiveEngineering","75","0","a three-row family crossover","NP"
"automotiveEngineering","75","0","are bound to find","VP"
"automotiveEngineering","75","0","that","NP"
"automotiveEngineering","75","0",",","CC"
"automotiveEngineering","75","0","beyond","PP"
"automotiveEngineering","75","0","styling","NP"
"automotiveEngineering","75","0",",","CC"
"automotiveEngineering","75","0","the differences","NP"
"automotiveEngineering","75","0","between","PP"
"automotiveEngineering","75","0","models","NP"
"automotiveEngineering","75","0","are","VP"
"automotiveEngineering","75","0","awfully limited","NP"
"automotiveEngineering","75","1","That","NP"
"automotiveEngineering","75","1","goes","VP"
"automotiveEngineering","75","1","for","PP"
"automotiveEngineering","75","1","dimensions","NP"
"automotiveEngineering","75","1",",","CC"
"automotiveEngineering","75","1","engine choices","NP"
"automotiveEngineering","75","1",",","CC"
"automotiveEngineering","75","1","and","CC"
"automotiveEngineering","75","1","even underlying vehicle architecture","NP"
"automotiveEngineering","75","2","The new 2020 Ford Explorer","NP"
"automotiveEngineering","75","2","is","VP"
"automotiveEngineering","75","2","something different","NP"
"automotiveEngineering","75","3","its styling","NP"
"automotiveEngineering","75","3","is","VP"
"automotiveEngineering","75","3","an evolution","NP"
"automotiveEngineering","75","3","of","PP"
"automotiveEngineering","75","3","the vehicle it","NP"
"automotiveEngineering","75","3","replaces","VP"
"automotiveEngineering","75","3",",","CC"
"automotiveEngineering","75","3","this all-new","NP"
"automotiveEngineering","75","3",",","CC"
"automotiveEngineering","75","3","fifth-generation Explorer","NP"
"automotiveEngineering","75","3","represents","VP"
"automotiveEngineering","75","3","a radical transformation","NP"
"automotiveEngineering","75","3",",","CC"
"automotiveEngineering","75","3","offering","VP"
"automotiveEngineering","75","3","a fundamentally different driving experience and capability","NP"
"automotiveEngineering","75","3","set","VP"
"automotiveEngineering","75","3","than","PP"
"automotiveEngineering","75","3","both its predecessor","NP"
"automotiveEngineering","75","3","and","CC"
"automotiveEngineering","75","3","nearly every other family crossover","NP"
"automotiveEngineering","75","4","Chief","NP"
"automotiveEngineering","75","4","among","PP"
"automotiveEngineering","75","4","the changes","NP"
"automotiveEngineering","75","4","is","VP"
"automotiveEngineering","75","4","the switch","NP"
"automotiveEngineering","75","4","to","PP"
"automotiveEngineering","75","4","a new rear-wheel-drive architecture","NP"
"automotiveEngineering","75","4","—","CC"
"automotiveEngineering","75","4","the only competitor","NP"
"automotiveEngineering","75","4","not named","VP"
"automotiveEngineering","75","4","Durango","NP"
"automotiveEngineering","75","4","to utilize","VP"
"automotiveEngineering","75","4","it","NP"
"automotiveEngineering","75","5","The benefits","NP"
"automotiveEngineering","75","5","are","VP"
"automotiveEngineering","75","5","several: improved dynamics","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","for","PP"
"automotiveEngineering","75","5","one","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","but","CC"
"automotiveEngineering","75","5","uniquely sporty proportions","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","with","PP"
"automotiveEngineering","75","5","a longer","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","lower hood","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","a shorter front overhang","NP"
"automotiveEngineering","75","5",",","CC"
"automotiveEngineering","75","5","and","CC"
"automotiveEngineering","75","5","a longer wheelbase that","NP"
"automotiveEngineering","75","5","benefits","VP"
"automotiveEngineering","75","5","interior space","NP"
"automotiveEngineering","75","6","the front and rear fascias","NP"
"automotiveEngineering","75","6","are","VP"
"automotiveEngineering","75","6","similar","NP"
"automotiveEngineering","75","6","to","PP"
"automotiveEngineering","75","6","the outgoing Explorer","NP"
"automotiveEngineering","75","6",",","CC"
"automotiveEngineering","75","6","the profile","NP"
"automotiveEngineering","75","6","is","VP"
"automotiveEngineering","75","6","profoundly different","NP"
"automotiveEngineering","75","7","The result","NP"
"automotiveEngineering","75","7","is","VP"
"automotiveEngineering","75","7","an SUV that","NP"
"automotiveEngineering","75","7","looks","VP"
"automotiveEngineering","75","7","like","PP"
"automotiveEngineering","75","7","nothing else","NP"
"automotiveEngineering","75","7","in","PP"
"automotiveEngineering","75","7","its boxy segment","NP"
"automotiveEngineering","76","0","The Blazer","NP"
"automotiveEngineering","76","0","shares","VP"
"automotiveEngineering","76","0","its underpinnings","NP"
"automotiveEngineering","76","0","with","PP"
"automotiveEngineering","76","0","the GMC Acadia","NP"
"automotiveEngineering","76","0","and","CC"
"automotiveEngineering","76","0","the Cadillac XT5","NP"
"automotiveEngineering","76","0",",","CC"
"automotiveEngineering","76","0","and","CC"
"automotiveEngineering","76","0","comes","VP"
"automotiveEngineering","76","0","with","PP"
"automotiveEngineering","76","0","a 193-horsepower 2.5-liter four-cylinder engine","NP"
"automotiveEngineering","76","0","and","CC"
"automotiveEngineering","76","0","front-wheel drive","NP"
"automotiveEngineering","76","1","A far more powerful 308-horsepower 3.6-liter six-cylinder engine","NP"
"automotiveEngineering","76","1","is","VP"
"automotiveEngineering","76","1","optional","NP"
"automotiveEngineering","76","1","on","PP"
"automotiveEngineering","76","1","L and Blazer models","NP"
"automotiveEngineering","76","1",",","CC"
"automotiveEngineering","76","1","and","CC"
"automotiveEngineering","76","1","standard","NP"
"automotiveEngineering","76","1","on","PP"
"automotiveEngineering","76","1","RS","NP"
"automotiveEngineering","76","1","and","CC"
"automotiveEngineering","76","1","Premier trims","NP"
"automotiveEngineering","76","2","A nine-speed automatic","NP"
"automotiveEngineering","76","2","is standard","VP"
"automotiveEngineering","76","2","with","PP"
"automotiveEngineering","76","2","either engine all-wheel drive","NP"
"automotiveEngineering","76","2","is","VP"
"automotiveEngineering","76","2","available","NP"
"automotiveEngineering","76","2","with","PP"
"automotiveEngineering","76","2","the six-cylinder engine","NP"
"automotiveEngineering","76","3","Towing","NP"
"automotiveEngineering","76","3","is rated","VP"
"automotiveEngineering","76","3","at","PP"
"automotiveEngineering","76","3","1,500 pounds","NP"
"automotiveEngineering","76","3","with","PP"
"automotiveEngineering","76","3","front-wheel drive","NP"
"automotiveEngineering","76","3",",","CC"
"automotiveEngineering","76","3","and","CC"
"automotiveEngineering","76","3","4,500 pounds","NP"
"automotiveEngineering","76","3","with","PP"
"automotiveEngineering","76","3","all-wheel drive","NP"
"automotiveEngineering","76","4","Assured and responsive","NP"
"automotiveEngineering","76","4",",","CC"
"automotiveEngineering","76","4","the V-6-powered Blazer Premier","NP"
"automotiveEngineering","76","4","does feel","VP"
"automotiveEngineering","76","4","more engaging","NP"
"automotiveEngineering","76","4","than","PP"
"automotiveEngineering","76","4","the mushy handling typical","NP"
"automotiveEngineering","76","4","of","PP"
"automotiveEngineering","76","4","this class","NP"
"automotiveEngineering","76","5","The Blazer","NP"
"automotiveEngineering","76","5","remains","VP"
"automotiveEngineering","76","5","remarkably poised and steady","NP"
"automotiveEngineering","76","5","cornering","NP"
"automotiveEngineering","76","5",",","CC"
"automotiveEngineering","76","5","with","PP"
"automotiveEngineering","76","5","minimal body lean","NP"
"automotiveEngineering","76","6","It","NP"
"automotiveEngineering","76","6","absorbs","VP"
"automotiveEngineering","76","6","bumps","NP"
"automotiveEngineering","76","6","REMOVE THIS","XX"
"automotiveEngineering","76","6","you","NP"
"automotiveEngineering","76","6","will notice","VP"
"automotiveEngineering","76","6","you're","NP"
"automotiveEngineering","76","6","crossing","VP"
"automotiveEngineering","76","6","them","NP"
"automotiveEngineering","76","7","The strong","NP"
"automotiveEngineering","76","7",",","CC"
"automotiveEngineering","76","7","smooth flow","NP"
"automotiveEngineering","76","7","of","PP"
"automotiveEngineering","76","7","power","NP"
"automotiveEngineering","76","7","is","VP"
"automotiveEngineering","76","7","pleasing","NP"
"automotiveEngineering","76","7","in","PP"
"automotiveEngineering","76","7","a way no turbocharged four","NP"
"automotiveEngineering","76","7","could hope to match","VP"
"automotiveEngineering","76","7",",","CC"
"automotiveEngineering","76","7","and","CC"
"automotiveEngineering","76","7","the transmission","NP"
"automotiveEngineering","76","7","shifts","VP"
"automotiveEngineering","77","0","The Buick Regal TourX","NP"
"automotiveEngineering","77","0","is","VP"
"automotiveEngineering","77","0","the spacious all-wheel drive alternative","NP"
"automotiveEngineering","77","0","to","PP"
"automotiveEngineering","77","0","the common compact crossover","NP"
"automotiveEngineering","77","1","REMOVE THIS","XX"
"automotiveEngineering","77","1","the word ""wagon""","NP"
"automotiveEngineering","77","1","is brought","VP"
"automotiveEngineering","77","1","up","PP"
"automotiveEngineering","77","1",",","CC"
"automotiveEngineering","77","1","many","NP"
"automotiveEngineering","77","1","think","VP"
"automotiveEngineering","77","1","of","PP"
"automotiveEngineering","77","1","a boring box","NP"
"automotiveEngineering","77","1","on","PP"
"automotiveEngineering","77","1","wheels that","NP"
"automotiveEngineering","77","1","might rank","VP"
"automotiveEngineering","77","1","below","PP"
"automotiveEngineering","77","1","a minivan","NP"
"automotiveEngineering","77","1","in","PP"
"automotiveEngineering","77","1","cool factor","NP"
"automotiveEngineering","77","2","Those","NP"
"automotiveEngineering","77","2","with","PP"
"automotiveEngineering","77","2","this sentiment","NP"
"automotiveEngineering","77","2","have n't seen","VP"
"automotiveEngineering","77","2","the latest wagons available","NP"
"automotiveEngineering","77","3","Wagons","NP"
"automotiveEngineering","77","3","have been undergoing","VP"
"automotiveEngineering","77","3","big changes many","NP"
"automotiveEngineering","77","3","of","PP"
"automotiveEngineering","77","3","them","NP"
"automotiveEngineering","77","3","are adding","VP"
"automotiveEngineering","77","3","all-wheel drive","NP"
"automotiveEngineering","77","3","and","CC"
"automotiveEngineering","77","3","morphing","VP"
"automotiveEngineering","77","3","into","PP"
"automotiveEngineering","77","3","under-the-radar crossover alternatives","NP"
"automotiveEngineering","77","4","Prices","NP"
"automotiveEngineering","77","4","for","PP"
"automotiveEngineering","77","4","a new ride","NP"
"automotiveEngineering","77","4","—","CC"
"automotiveEngineering","77","4","a compact or midsize crossover —","NP"
"automotiveEngineering","77","4","with","PP"
"automotiveEngineering","77","4","AWD","NP"
"automotiveEngineering","77","4","can easily reach","VP"
"automotiveEngineering","77","4","up to $ 40,000","NP"
"automotiveEngineering","77","5","Enter","VP"
"automotiveEngineering","77","5","the Buick Regal TourX that","NP"
"automotiveEngineering","77","5","starts","VP"
"automotiveEngineering","77","5","just under $ 30,000","NP"
"automotiveEngineering","77","5","and","CC"
"automotiveEngineering","77","5","offers","VP"
"automotiveEngineering","77","5","a ton","NP"
"automotiveEngineering","77","5","of","PP"
"automotiveEngineering","77","5","space","NP"
"automotiveEngineering","77","6","It","NP"
"automotiveEngineering","77","6","will make","VP"
"automotiveEngineering","77","6","most five-seat crossovers jealous","NP"
"automotiveEngineering","77","7","The TourX","NP"
"automotiveEngineering","77","7","makes","VP"
"automotiveEngineering","77","7","it easy","NP"
"automotiveEngineering","77","7","to load","VP"
"automotiveEngineering","77","7","large","NP"
"automotiveEngineering","77","7",",","CC"
"automotiveEngineering","77","7","bulky items due","NP"
"automotiveEngineering","77","7","to","PP"
"automotiveEngineering","77","7","its power lift gate","NP"
"automotiveEngineering","77","7","and","CC"
"automotiveEngineering","77","7","lower ride height","NP"
"automotiveEngineering","77","7","than","PP"
"automotiveEngineering","77","7","many crossovers","NP"
"automotiveEngineering","78","0","The Ford Mustang Shelby GT350","NP"
"automotiveEngineering","78","0","was introduced","VP"
"automotiveEngineering","78","0","for","PP"
"automotiveEngineering","78","0","the 2016 model year","NP"
"automotiveEngineering","78","0","to","PP"
"automotiveEngineering","78","0","critical acclaim","NP"
"automotiveEngineering","78","1","Most","NP"
"automotiveEngineering","78","1","of","PP"
"automotiveEngineering","78","1","the praise","NP"
"automotiveEngineering","78","1","went","VP"
"automotiveEngineering","78","1","to","PP"
"automotiveEngineering","78","1","the massive","NP"
"automotiveEngineering","78","1",",","CC"
"automotiveEngineering","78","1","5.2-liter V-8 that's special","NP"
"automotiveEngineering","78","1","to","PP"
"automotiveEngineering","78","1","the GT350","NP"
"automotiveEngineering","78","1","and","CC"
"automotiveEngineering","78","1","its more-aggressive sibling","NP"
"automotiveEngineering","78","1",",","CC"
"automotiveEngineering","78","1","the GT350R","NP"
"automotiveEngineering","78","2","Unlike","PP"
"automotiveEngineering","78","2","the GT350R","NP"
"automotiveEngineering","78","2",",","CC"
"automotiveEngineering","78","2","though","CC"
"automotiveEngineering","78","2",",","CC"
"automotiveEngineering","78","2","the standard-issue Shelby","NP"
"automotiveEngineering","78","2","gets","VP"
"automotiveEngineering","78","2","some notable upgrades","NP"
"automotiveEngineering","78","2","for","PP"
"automotiveEngineering","78","2","2019.First off","NP"
"automotiveEngineering","78","2",",","CC"
"automotiveEngineering","78","2","Ford","NP"
"automotiveEngineering","78","2","worked","VP"
"automotiveEngineering","78","2","with","PP"
"automotiveEngineering","78","2","Michelin","NP"
"automotiveEngineering","78","2","to design","VP"
"automotiveEngineering","78","2","a new set","NP"
"automotiveEngineering","78","2","of","PP"
"automotiveEngineering","78","2","high-performance tires","NP"
"automotiveEngineering","78","3","you're","NP"
"automotiveEngineering","78","3","sending","VP"
"automotiveEngineering","78","3","526 horsepower","NP"
"automotiveEngineering","78","3","to","PP"
