"industry","index","sentence","phrase","category"
"automotiveEngineering","79","1","gasoline","NP"
"automotiveEngineering","79","1","has raised","VP"
"automotiveEngineering","79","1","concerns","NP"
"automotiveEngineering","79","1","about","PP"
"automotiveEngineering","79","1","the durability","NP"
"automotiveEngineering","79","1","of","PP"
"automotiveEngineering","79","1","the 1.5-liter turbo engine","NP"
"automotiveEngineering","79","1","and","CC"
"automotiveEngineering","79","1","about","PP"
"automotiveEngineering","79","1","gasoline","NP"
"automotiveEngineering","79","1","in","PP"
"automotiveEngineering","79","1","cold weather.","NP"
"automotiveEngineering","79","2","Consumers","NP"
"automotiveEngineering","79","2","will get","VP"
"automotiveEngineering","79","2","an extra year","NP"
"automotiveEngineering","79","2","of","PP"
"automotiveEngineering","79","2","powertrain coverage,","NP"
"automotiveEngineering","79","2","six years","NP"
"automotiveEngineering","79","2","from","PP"
"automotiveEngineering","79","2","the time","NP"
"automotiveEngineering","79","2","of","PP"
"automotiveEngineering","79","2","purchase,","NP"
"automotiveEngineering","79","2","with","PP"
"automotiveEngineering","79","2","no mileage limits.","NP"
"automotiveEngineering","79","3","Honda","NP"
"automotiveEngineering","79","3","says","VP"
"automotiveEngineering","79","3","the oil dilution issue","NP"
"automotiveEngineering","79","3","is","VP"
"automotiveEngineering","79","3","and","CC"
"automotiveEngineering","79","3","Honda","NP"
"automotiveEngineering","79","3","is acting to provide","VP"
"automotiveEngineering","79","3","peace","NP"
"automotiveEngineering","79","3","of","PP"
"automotiveEngineering","79","3","mind","NP"
"automotiveEngineering","79","3","for","PP"
"automotiveEngineering","79","3","Honda customers.","NP"
"automotiveEngineering","79","4","The extended coverage","NP"
"automotiveEngineering","79","4","applies","VP"
"automotiveEngineering","79","4","to","PP"
"automotiveEngineering","79","4","certain 2017 to 2018 CR-Vs and 2016","NP"
"automotiveEngineering","79","4","to","PP"
"automotiveEngineering","79","4","2018 Civics","NP"
"automotiveEngineering","79","4","that","NP"
"automotiveEngineering","79","4","have","VP"
"automotiveEngineering","79","4","the 1.5-liter turbo engine.","NP"
"automotiveEngineering","79","5","In","PP"
"automotiveEngineering","79","5","a memo","NP"
"automotiveEngineering","79","5","sent","VP"
"automotiveEngineering","79","5","to","PP"
"automotiveEngineering","79","5","dealers, Honda’s manager","NP"
"automotiveEngineering","79","5","of","PP"
"automotiveEngineering","79","5","auto campaigns","NP"
"automotiveEngineering","79","5","and","CC"
"automotiveEngineering","79","5","recalls, Brad Ortloff,","NP"
"automotiveEngineering","79","5","said","VP"
"automotiveEngineering","79","5","oil","NP"
"automotiveEngineering","79","5","in","PP"
"automotiveEngineering","79","5","The extended coverage","NP"
"automotiveEngineering","79","5","could be diluted","VP"
"automotiveEngineering","79","5","software settings","NP"
"automotiveEngineering","79","5","or","CC"
"automotiveEngineering","79","5","potential hardware failures.","NP"
"automotiveEngineering","79","6","Some vehicles","NP"
"automotiveEngineering","79","6","could experience","VP"
"automotiveEngineering","79","6","a lack","NP"
"automotiveEngineering","79","6","of","PP"
"automotiveEngineering","79","6","power,","NP"
"automotiveEngineering","79","6","leading","VP"
"automotiveEngineering","79","6","to","PP"
"automotiveEngineering","79","6","cylinder misfires","NP"
"automotiveEngineering","79","6","or","CC"
"automotiveEngineering","79","6","engine noise.","NP"
"automotiveEngineering","79","7","Eligible owners","NP"
"automotiveEngineering","79","7","will be notified","VP"
"automotiveEngineering","79","7","beginning","PP"
"automotiveEngineering","79","7","this month,","NP"
"automotiveEngineering","79","7","a memo","NP"
"automotiveEngineering","79","7","sent","VP"
"automotiveEngineering","79","7","to","PP"
"automotiveEngineering","79","7","dealers, Honda’s manager","NP"
"automotiveEngineering","79","7","of","PP"
"automotiveEngineering","79","7","auto campaigns","NP"
"automotiveEngineering","79","7","and","CC"
"automotiveEngineering","79","7","recalls, Brad Ortloff","NP"
"automotiveEngineering","80","0","Automotive designer, racing driver and entrepreneur Carroll Shelby","NP"
"automotiveEngineering","80","0","died","VP"
"automotiveEngineering","80","0","in","PP"
"automotiveEngineering","80","0","2012,","NP"
"automotiveEngineering","80","0","but","CC"
"automotiveEngineering","80","0","Automotive designer, racing driver and entrepreneur Carroll Shelby legacy","NP"
"automotiveEngineering","80","0","lives","VP"
"automotiveEngineering","80","0","in","PP"
"automotiveEngineering","80","0","the 2019 Ford Mustang Shelby","NP"
"automotiveEngineering","80","1","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","1","developed","VP"
"automotiveEngineering","80","1","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","1","for","PP"
"automotiveEngineering","80","1","1965,","NP"
"automotiveEngineering","80","1","and","CC"
"automotiveEngineering","80","1","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","1","was sold","VP"
"automotiveEngineering","80","1","by","PP"
"automotiveEngineering","80","1","Ford","NP"
"automotiveEngineering","80","1","through","PP"
"automotiveEngineering","80","1","the 1969 model year.","NP"
"automotiveEngineering","80","2","In","PP"
"automotiveEngineering","80","2","2016,","NP"
"automotiveEngineering","80","2","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","2","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","2","rejoined","VP"
"automotiveEngineering","80","2","the official Ford lineup","NP"
"automotiveEngineering","80","2","in","PP"
"automotiveEngineering","80","2","two variants: GT350 and GT350R.Ford","NP"
"automotiveEngineering","80","2","brought","VP"
"automotiveEngineering","80","2","the latest version","NP"
"automotiveEngineering","80","2","of","PP"
"automotiveEngineering","80","2","the 2019 Ford Mustang Shelby GT350","NP"
"automotiveEngineering","80","2","to","PP"
"automotiveEngineering","80","2","M1 Concourse’s 1.5-mile road course, Champion Motor Speedway","NP"
"automotiveEngineering","80","2","in","PP"
"automotiveEngineering","80","2","Pontiac, Michigan,","NP"
"automotiveEngineering","80","2","for","PP"
"automotiveEngineering","80","2","a day","NP"
"automotiveEngineering","80","2","of","PP"
"automotiveEngineering","80","2","track driving","NP"
"automotiveEngineering","80","2","and","CC"
"automotiveEngineering","80","2","street drives","NP"
"automotiveEngineering","80","2","to show","VP"
"automotiveEngineering","80","2","the upgrades and changes","NP"
"automotiveEngineering","80","2","that","NP"
"automotiveEngineering","80","2","have been implemented","VP"
"automotiveEngineering","80","2","by","PP"
"automotiveEngineering","80","2","the manufacturer","NP"
"automotiveEngineering","80","2","and","CC"
"automotiveEngineering","80","2","the 2019 Ford Mustang Shelby GT350 supplier partners","NP"
"automotiveEngineering","80","2","for","PP"
"automotiveEngineering","80","2","the 1969 model year.","NP"
"automotiveEngineering","81","0","Creating","VP"
"automotiveEngineering","81","0","a low-volume sports car","NP"
"automotiveEngineering","81","0","from","PP"
"automotiveEngineering","81","0","scratch","NP"
"automotiveEngineering","81","0","costs","VP"
"automotiveEngineering","81","0","big money,","NP"
"automotiveEngineering","81","0","and","CC"
"automotiveEngineering","81","0","trying to sell","VP"
"automotiveEngineering","81","0","a new Supra","NP"
"automotiveEngineering","81","0","at","PP"
"automotiveEngineering","81","0","six figures","NP"
"automotiveEngineering","81","0","would be","VP"
"automotiveEngineering","81","0","an even tougher sell","NP"
"automotiveEngineering","81","0","in","PP"
"automotiveEngineering","81","0","today’s crossover-crazed market.","NP"
"automotiveEngineering","81","1","Enter","VP"
"automotiveEngineering","81","1","BMW,","NP"
"automotiveEngineering","81","1","who","NP"
"automotiveEngineering","81","1","knows","VP"
"automotiveEngineering","81","1","something","NP"
"automotiveEngineering","81","1","about","PP"
"automotiveEngineering","81","1","sports car","NP"
"automotiveEngineering","81","1","and","CC"
"automotiveEngineering","81","1","had","VP"
"automotiveEngineering","81","1","the inline-six engine","NP"
"automotiveEngineering","81","1","Toyota","NP"
"automotiveEngineering","81","1","needed","VP"
"automotiveEngineering","81","1","for","PP"
"automotiveEngineering","81","1","a new Supra.","NP"
"automotiveEngineering","81","2","You","NP"
"automotiveEngineering","81","2","might have read","VP"
"automotiveEngineering","81","2","about","PP"
"automotiveEngineering","81","2","or","CC"
"automotiveEngineering","81","2","seen","VP"
"automotiveEngineering","81","2","pictures","NP"
"automotiveEngineering","81","2","of","PP"
"automotiveEngineering","81","2","a new Supra online","NP"
"automotiveEngineering","81","2","but","CC"
"automotiveEngineering","81","2","there’s","VP"
"automotiveEngineering","81","2","nothing","NP"
"automotiveEngineering","81","2","like","PP"
"automotiveEngineering","81","2","being","VP"
"automotiveEngineering","81","2","with","PP"
"automotiveEngineering","81","2","this racy-looking, two door sport car","NP"
"automotiveEngineering","81","2","at","PP"
"automotiveEngineering","81","2","the Supra’s U.S. debut event.","NP"
"automotiveEngineering","81","3","a new Supra","NP"
"automotiveEngineering","81","3","is","VP"
"automotiveEngineering","81","3","a new Supra own car","NP"
"automotiveEngineering","81","3","and","CC"
"automotiveEngineering","81","3","a new Supra","NP"
"automotiveEngineering","81","3","stands","VP"
"automotiveEngineering","81","3","out,","PP"
"automotiveEngineering","81","3","with","PP"
"automotiveEngineering","81","3","shapes","NP"
"automotiveEngineering","81","3","that","NP"
"automotiveEngineering","81","3","look","VP"
"automotiveEngineering","81","3","to form","VP"
"automotiveEngineering","81","3","with","PP"
"automotiveEngineering","81","3","metal","NP"
"automotiveEngineering","81","3","and","CC"
"automotiveEngineering","81","4","But","CC"
"automotiveEngineering","81","4","a new Supra","NP"
"automotiveEngineering","81","4","pays","VP"
"automotiveEngineering","81","4","homage","NP"
"automotiveEngineering","81","4","to","PP"
"automotiveEngineering","81","4","Supra’s","NP"
"automotiveEngineering","81","4","of","PP"
"automotiveEngineering","81","4","the past.","NP"
"automotiveEngineering","81","5","a new Supra","NP"
"automotiveEngineering","81","5","uses","VP"
"automotiveEngineering","81","5","that distinctive roof","NP"
"automotiveEngineering","81","5","with","PP"
"automotiveEngineering","81","5","dual bubbles","NP"
"automotiveEngineering","81","5","over","PP"
"automotiveEngineering","81","5","the heads","NP"
"automotiveEngineering","81","5","of","PP"
"automotiveEngineering","81","5","the driver and passenger","NP"
"automotiveEngineering","81","5","from","PP"
"automotiveEngineering","81","5","the Iconic 1960s Toyota","NP"
"automotiveEngineering","81","6","Looking","VP"
"automotiveEngineering","81","6","at","PP"
"automotiveEngineering","81","6","the side","NP"
"automotiveEngineering","81","6","notice","VP"
"automotiveEngineering","81","6","the shape","NP"
"automotiveEngineering","81","6","of","PP"
"automotiveEngineering","81","6","the side glass","NP"
"automotiveEngineering","81","6","is","VP"
"automotiveEngineering","81","6","of","PP"
"automotiveEngineering","81","6","the past.","NP"
"automotiveEngineering","81","7","On","PP"
"automotiveEngineering","81","7","the 2020,","NP"
"automotiveEngineering","81","7","you’ll","CC"
"automotiveEngineering","81","7","see","VP"
"automotiveEngineering","81","7","many vents, fins and slots","NP"
"automotiveEngineering","81","7","on","PP"
"automotiveEngineering","81","7","the a new Supra body","NP"
"automotiveEngineering","81","7","like","VP"
"automotiveEngineering","81","7","on","PP"
"automotiveEngineering","81","7","the top","NP"
"automotiveEngineering","81","7","of","PP"
"automotiveEngineering","81","7","the hood","NP"
"automotiveEngineering","81","7","or","PP"
"automotiveEngineering","81","7","around","PP"
"automotiveEngineering","81","7","the side","NP"
"automotiveEngineering","81","7","of","PP"
"automotiveEngineering","81","7","the car","NP"
"automotiveEngineering","81","7","around","PP"
"automotiveEngineering","81","7","the wheels.","NP"
"automotiveEngineering","82","0","you","NP"
"automotiveEngineering","82","0","are looking","VP"
"automotiveEngineering","82","0","for","PP"
"automotiveEngineering","82","0","adrenaline-pumping raw power","NP"
"automotiveEngineering","82","0","on","PP"
"automotiveEngineering","82","0","four wheels,","NP"
"automotiveEngineering","82","0","there","NP"
"automotiveEngineering","82","0","are","VP"
"automotiveEngineering","82","0","just a few models","NP"
"automotiveEngineering","82","0","to choose","VP"
"automotiveEngineering","82","1","Enter","VP"
"automotiveEngineering","82","1","the new BMW","NP"
"automotiveEngineering","82","1","—","CC"
"automotiveEngineering","82","1","a jaw","NP"
"automotiveEngineering","82","1","dropping","VP"
"automotiveEngineering","82","1","jet-like thruster","NP"
"automotiveEngineering","82","1","on","PP"
"automotiveEngineering","82","1","wheels","NP"
"automotiveEngineering","82","1","reserved","VP"
"automotiveEngineering","82","1","for","PP"
"automotiveEngineering","82","1","the serious enthusiast.","NP"
"automotiveEngineering","82","2","At","PP"
"automotiveEngineering","82","2","523 horsepower, BMW twin-turbo V8","NP"
"automotiveEngineering","82","2","reaches","VP"
"automotiveEngineering","82","2","60 mph","NP"
"automotiveEngineering","82","2","in","PP"
"automotiveEngineering","82","2","just 3.6 seconds","NP"
"automotiveEngineering","82","2","and","CC"
"automotiveEngineering","82","2","would hit","VP"
"automotiveEngineering","82","2","200 mph","NP"
"automotiveEngineering","82","2","were","VP"
"automotiveEngineering","82","2","BMW","NP"
"automotiveEngineering","82","2","not","CC"
"automotiveEngineering","82","2","for","PP"
"automotiveEngineering","82","2","a 155-mph limiter.","NP"
"automotiveEngineering","82","3","The old 8,","NP"
"automotiveEngineering","82","3","sold","VP"
"automotiveEngineering","82","3","in","PP"
"automotiveEngineering","82","3","the 90s,","NP"
"automotiveEngineering","82","3","was","VP"
"automotiveEngineering","82","3","with","PP"
"automotiveEngineering","82","3","BMW V-12 engine","NP"
"automotiveEngineering","82","3","and","CC"
"automotiveEngineering","82","3","pillarless hardtop,","NP"
"automotiveEngineering","82","3","but","CC"
"automotiveEngineering","82","3","BMW","NP"
"automotiveEngineering","82","3","lacked","VP"
"automotiveEngineering","82","3","the rip-roaring power","NP"
"automotiveEngineering","82","3","of","PP"
"automotiveEngineering","82","3","BMW","NP"
"automotiveEngineering","82","4","With","PP"
"automotiveEngineering","82","4","a starting price","NP"
"automotiveEngineering","82","4","of","PP"
"automotiveEngineering","82","4","$111,900, BMW","NP"
"automotiveEngineering","82","4","becomes","VP"
"automotiveEngineering","82","4","a player","NP"
"automotiveEngineering","82","4","with","PP"
"automotiveEngineering","82","4","rivals’ Mercedes AMG E63 ($113,500)","NP"
"automotiveEngineering","82","4","and","CC"
"automotiveEngineering","82","4","Lexus LC","NP"
"automotiveEngineering","82","4","500","CC"
"automotiveEngineering","82","4","($96,500).Pros:","CC"
"automotiveEngineering","82","4","Four-wheel","CC"
"automotiveEngineering","82","4","steering,","CC"
"automotiveEngineering","82","4","form-fitting seats, adaptive suspension.","NP"
"automotiveEngineering","82","5","Cons: No Android Auto, fussy cruise control, skimpy back seat","NP"
"automotiveEngineering","83","0","Bringing","VP"
"automotiveEngineering","83","0","the Blazer name","NP"
"automotiveEngineering","83","0","on","PP"
"automotiveEngineering","83","0","midsize, car-based, four-door crossover","NP"
"automotiveEngineering","83","0","is","VP"
"automotiveEngineering","83","0","a move","NP"
"automotiveEngineering","83","0","mired","VP"
"automotiveEngineering","83","0","in","PP"
"automotiveEngineering","83","0","controversy.","NP"
"automotiveEngineering","83","1","Blazer Blazer","NP"
"automotiveEngineering","83","1","is","VP"
"automotiveEngineering","83","1","not","CC"
"automotiveEngineering","83","1","a body-on-frame SUV,","NP"
"automotiveEngineering","83","1","or","CC"
"automotiveEngineering","83","1","a two-door,","NP"
"automotiveEngineering","83","1","and","CC"
"automotiveEngineering","83","1","does not have","VP"
"automotiveEngineering","83","1","a removable","NP"
"automotiveEngineering","83","2","Purists","NP"
"automotiveEngineering","83","2","are","VP"
"automotiveEngineering","83","2","the name,","NP"
"automotiveEngineering","83","2","which","NP"
"automotiveEngineering","83","2","dates","VP"
"automotiveEngineering","83","2","to","PP"
"automotiveEngineering","83","2","1969","NP"
"automotiveEngineering","83","2","and","CC"
"automotiveEngineering","83","2","has not been used","VP"
"automotiveEngineering","83","2","since","PP"
"automotiveEngineering","83","2","2005,","NP"
"automotiveEngineering","83","2","would return","VP"
"automotiveEngineering","83","2","in","PP"
"automotiveEngineering","83","2","such an unfitting manner.","NP"
"automotiveEngineering","83","3","Then","CC"
"automotiveEngineering","83","3","there","NP"
"automotiveEngineering","83","3","are","VP"
"automotiveEngineering","83","3","those","NP"
"automotiveEngineering","83","3","who","NP"
"automotiveEngineering","83","3","don't remember","VP"
"automotiveEngineering","83","3","Blazer","NP"
"automotiveEngineering","83","3","but","CC"
"automotiveEngineering","83","3","recognize","VP"
"automotiveEngineering","83","3","the Blazer name","NP"
"automotiveEngineering","83","3","and","CC"
"automotiveEngineering","83","3","think","VP"
"automotiveEngineering","83","3","the Blazer name's","NP"
"automotiveEngineering","83","4","Many consumers","NP"
"automotiveEngineering","83","4","have been waiting","VP"
"automotiveEngineering","83","4","for","PP"
"automotiveEngineering","83","4","a midsize crossover","NP"
"automotiveEngineering","83","4","to slot","VP"
"automotiveEngineering","83","4","between","PP"
"automotiveEngineering","83","4","the compact Equinox and full-size Traverse,","NP"
"automotiveEngineering","83","4","to","PP"
"automotiveEngineering","83","4","Many consumers,","NP"
"automotiveEngineering","83","4","a right-sized crossover","NP"
"automotiveEngineering","83","4","with","PP"
"automotiveEngineering","83","4","a cool name","NP"
"automotiveEngineering","83","4","is","VP"
"automotiveEngineering","83","4","a bonus.","NP"
"automotiveEngineering","83","5","Second proof point:","NP"
"automotiveEngineering","83","5","I","NP"
"automotiveEngineering","83","5","was leaving","VP"
"automotiveEngineering","83","5","the office","NP"
"automotiveEngineering","83","5","one day,","NP"
"automotiveEngineering","83","5","I","NP"
"automotiveEngineering","83","5","saw","VP"
"automotiveEngineering","83","5","a local police cruiser","NP"
"automotiveEngineering","83","5","drive","VP"
"automotiveEngineering","83","5","through","PP"
"automotiveEngineering","83","5","MotorTrend's back parking lot.","NP"
"automotiveEngineering","83","6","the office","NP"
"automotiveEngineering","83","6","slowed","VP"
"automotiveEngineering","83","6","the office","NP"
"automotiveEngineering","83","6","passed","VP"
"automotiveEngineering","83","6","the parked Blazer,","NP"
"automotiveEngineering","83","6","shifted","VP"
"automotiveEngineering","83","6","into","PP"
"automotiveEngineering","83","6","reverse","NP"
"automotiveEngineering","83","6","and","CC"
"automotiveEngineering","83","6","backed","VP"
"automotiveEngineering","83","6","for","PP"
"automotiveEngineering","83","6","a second look.","NP"
"automotiveEngineering","83","7","the parked Blazer","NP"
"automotiveEngineering","83","7","sat","VP"
"automotiveEngineering","83","7","checking","VP"
"automotiveEngineering","83","7","the parked Blazer","NP"
"automotiveEngineering","83","7","out,","CC"
"automotiveEngineering","83","7","the parked Blazer","NP"
"automotiveEngineering","83","7","noticed","VP"
"automotiveEngineering","83","7","my","NP"
"automotiveEngineering","83","7","leaving","VP"
"automotiveEngineering","83","7","the building,","NP"
"automotiveEngineering","83","7","and","CC"
"automotiveEngineering","83","7","then","CC"
"automotiveEngineering","83","7","the parked Blazer","NP"
"automotiveEngineering","83","7","moved","VP"
"automotiveEngineering","84","0","other car makers","NP"
"automotiveEngineering","84","0","are moving","VP"
"automotiveEngineering","84","0","from","PP"
"automotiveEngineering","84","0","sedans","NP"
"automotiveEngineering","84","0","and","PP"
"automotiveEngineering","84","0","into","PP"
"automotiveEngineering","84","0","crossovers, Toyota","NP"
"automotiveEngineering","84","0","has spent","VP"
"automotiveEngineering","84","0","the last few years","NP"
"automotiveEngineering","84","0","redoing","VP"
"automotiveEngineering","84","0","Toyota car lineup.","NP"
"automotiveEngineering","84","1","There","NP"
"automotiveEngineering","84","1","has been","VP"
"automotiveEngineering","84","1","Avalon","NP"
"automotiveEngineering","84","1","is","VP"
"automotiveEngineering","84","1","the Avalon sedan.","NP"
"automotiveEngineering","84","2","Avalon","NP"
"automotiveEngineering","84","2","and","CC"
"automotiveEngineering","84","2","the Lexus ES350","NP"
"automotiveEngineering","84","2","are","VP"
"automotiveEngineering","84","2","similar vehicles,","NP"
"automotiveEngineering","84","2","with","PP"
"automotiveEngineering","84","2","many parts","NP"
"automotiveEngineering","84","2","shared","VP"
"automotiveEngineering","84","2","between","PP"
"automotiveEngineering","84","2","the two,","NP"
"automotiveEngineering","84","2","but","CC"
"automotiveEngineering","84","2","until","PP"
"automotiveEngineering","84","2","this year,","NP"
"automotiveEngineering","84","2","I","NP"
"automotiveEngineering","84","2","would’ve typically said","VP"
"automotiveEngineering","84","2","go","VP"
"automotiveEngineering","84","2","with","PP"
"automotiveEngineering","84","2","Lexus","NP"
"automotiveEngineering","84","2","for","PP"
"automotiveEngineering","84","2","more","NP"
"automotiveEngineering","84","2","of","PP"
"automotiveEngineering","84","2","a luxury ride.","NP"
"automotiveEngineering","84","3","For","PP"
"automotiveEngineering","84","3","2019,","NP"
"automotiveEngineering","84","3","the new $42,000 top-of the-line Avalon Limited","NP"
"automotiveEngineering","84","3","may just change","VP"
"automotiveEngineering","84","3","my mind.","NP"
"automotiveEngineering","84","4","Inside,","PP"
"automotiveEngineering","84","4","The Toyota Avalon","NP"
"automotiveEngineering","84","4","and","CC"
"automotiveEngineering","84","4","the Lexus ES350","NP"
"automotiveEngineering","84","4","has improved","VP"
"automotiveEngineering","84","4","and","CC"
"automotiveEngineering","84","4","The Toyota Avalon","NP"
"automotiveEngineering","84","4","and","CC"
"automotiveEngineering","84","4","the Lexus ES350","NP"
"automotiveEngineering","84","4","seems to blur","VP"
"automotiveEngineering","84","4","the line","NP"
"automotiveEngineering","84","4","between","PP"
"automotiveEngineering","84","4","The Toyota Avalon","NP"
"automotiveEngineering","84","4","and","CC"
"automotiveEngineering","84","4","the Lexus ES350Lexus.","NP"
"automotiveEngineering","84","5","The Avalon Limited","NP"
"automotiveEngineering","84","5","comes equipped","VP"
"automotiveEngineering","84","5","with","PP"
"automotiveEngineering","84","5","leather, heated and ventilated seats","NP"
"automotiveEngineering","84","5","that","NP"
"automotiveEngineering","84","5","seem to be","VP"
"automotiveEngineering","84","5","Lexus quality","NP"
"automotiveEngineering","84","5","with","PP"
"automotiveEngineering","84","5","a look","NP"
"automotiveEngineering","84","5","and","CC"
"automotiveEngineering","84","5","feel","VP"
"automotiveEngineering","84","5","that’s","NP"
"automotiveEngineering","84","5","a step","NP"
"automotiveEngineering","84","5","for","PP"
"automotiveEngineering","84","5","AvalonAvalon.","NP"
"automotiveEngineering","84","6","Real wood trim and soft touch materials","NP"
"automotiveEngineering","84","6","abound","VP"
"automotiveEngineering","84","6","in","PP"
"automotiveEngineering","84","6","the large cabin.","NP"
"automotiveEngineering","84","7","Back seat riders","NP"
"automotiveEngineering","84","7","are treated","VP"
"automotiveEngineering","84","7","to","PP"
"automotiveEngineering","84","7","a comfortable place","NP"
"automotiveEngineering","84","7","with","PP"
"automotiveEngineering","84","7","plenty","NP"
"automotiveEngineering","84","7","of","PP"
"automotiveEngineering","84","7","head and legroom","NP"
"automotiveEngineering","84","7","for","PP"
"automotiveEngineering","84","7","adults.","NP"
"automotiveEngineering","84","8","I","NP"
"automotiveEngineering","84","8","used","VP"
"automotiveEngineering","84","8","The Toyota Avalon","NP"
"automotiveEngineering","84","8","and","CC"
"automotiveEngineering","84","8","the Lexus ES350","NP"
"automotiveEngineering","84","8","for","PP"
"automotiveEngineering","84","8","three children","NP"
"automotiveEngineering","84","8","with","PP"
"automotiveEngineering","84","8","plenty","NP"
"automotiveEngineering","84","8","of","PP"
"automotiveEngineering","84","8","space.","NP"
"automotiveEngineering","85","0","The BMW iNext","NP"
"automotiveEngineering","85","0","is set to storm","VP"
"automotiveEngineering","85","0","the world","NP"
"automotiveEngineering","85","0","as","PP"
"automotiveEngineering","85","0","the German luxury brand's technology flagship model","NP"
"automotiveEngineering","85","0","starting","VP"
"automotiveEngineering","85","0","in","PP"
"automotiveEngineering","85","0","2021,","NP"
"automotiveEngineering","85","0","and","PP"
"automotiveEngineering","85","0","on","PP"
"automotiveEngineering","85","0","Tuesday","NP"
"automotiveEngineering","85","0","The BMW iNext","NP"
"automotiveEngineering","85","0","provided","VP"
"automotiveEngineering","85","0","a few details","NP"
"automotiveEngineering","85","0","about","PP"
"automotiveEngineering","85","0","a new display","NP"
"automotiveEngineering","85","0","set","VP"
"automotiveEngineering","85","0","for","PP"
"automotiveEngineering","85","0","the German luxury brand","NP"
"automotiveEngineering","85","0","called","VP"
"automotiveEngineering","85","0","the German luxury brand","NP"
"automotiveEngineering","85","0","a new Curved Display","NP"
"automotiveEngineering","85","0","that","NP"
"automotiveEngineering","85","0","will sit","VP"
"automotiveEngineering","85","0","front and center","NP"
"automotiveEngineering","85","0","for","PP"
"automotiveEngineering","85","0","the driver.","NP"
"automotiveEngineering","85","1","Like","PP"
"automotiveEngineering","85","1","BMW","NP"
"automotiveEngineering","85","1","of","PP"
"automotiveEngineering","85","1","today","NP"
"automotiveEngineering","85","1","and","CC"
"automotiveEngineering","85","1","the past, BMW","NP"
"automotiveEngineering","85","1","said","VP"
"automotiveEngineering","85","1","the instrumentation and functions","NP"
"automotiveEngineering","85","1","will have","VP"
"automotiveEngineering","85","1","a driver-oriented arrangement.","NP"
"automotiveEngineering","85","2","The two photos","NP"
"automotiveEngineering","85","2","show","VP"
"automotiveEngineering","85","2","a slim unit","NP"
"automotiveEngineering","85","2","floating","VP"
"automotiveEngineering","85","2","in","PP"
"automotiveEngineering","85","2","front","NP"
"automotiveEngineering","85","2","of","PP"
"automotiveEngineering","85","2","the dashboard,","NP"
"automotiveEngineering","85","2","which","NP"
"automotiveEngineering","85","2","is meant","VP"
"automotiveEngineering","85","2","as","PP"
"automotiveEngineering","85","2","a design","NP"
"automotiveEngineering","85","3","Drivers","NP"
"automotiveEngineering","85","3","won't see","VP"
"automotiveEngineering","85","3","the mounting points","NP"
"automotiveEngineering","85","3","of","PP"
"automotiveEngineering","85","3","the curved display,","NP"
"automotiveEngineering","85","3","which","NP"
"automotiveEngineering","85","3","are hidden","VP"
"automotiveEngineering","85","3","in","PP"
"automotiveEngineering","85","3","plain view.","NP"
"automotiveEngineering","85","4","In","PP"
"automotiveEngineering","85","4","the back, slim magnesium brackets","NP"
"automotiveEngineering","85","4","hold","VP"
"automotiveEngineering","85","4","a slim unit","NP"
"automotiveEngineering","85","4","floating","VP"
"automotiveEngineering","85","4","in","PP"
"automotiveEngineering","85","4","front","NP"
"automotiveEngineering","85","4","of","PP"
"automotiveEngineering","85","4","the dashboard,","NP"
"automotiveEngineering","85","4","which","NP"
"automotiveEngineering","85","4","is meant","VP"
"automotiveEngineering","85","4","as","PP"
"automotiveEngineering","85","4","a design element","NP"
"automotiveEngineering","85","4","in","PP"
"automotiveEngineering","85","4","place.","NP"
"automotiveEngineering","85","5","the German luxury brand","NP"
"automotiveEngineering","85","5","said","VP"
"automotiveEngineering","85","5","a new display","NP"
"automotiveEngineering","85","5","set","VP"
"automotiveEngineering","85","5","for","PP"
"automotiveEngineering","85","5","the SUV.The brand","NP"
"automotiveEngineering","85","5","takes","VP"
"automotiveEngineering","85","5","inspiration","NP"
"automotiveEngineering","85","5","from","PP"
"automotiveEngineering","85","5","the latest consumer electronics,","NP"
"automotiveEngineering","85","5","TVs","NP"
"automotiveEngineering","85","5","and","CC"
"automotiveEngineering","85","5","computer monitors.","NP"
"automotiveEngineering","85","6","Drivers","NP"
"automotiveEngineering","85","6","will access","VP"
"automotiveEngineering","85","6","information and control vehicle system","NP"
"automotiveEngineering","85","6","via","PP"
"automotiveEngineering","85","6","""intuitive touch control.""","NP"
"automotiveEngineering","85","7","Those","NP"
"automotiveEngineering","85","7","worried","VP"
"automotiveEngineering","85","7","about","PP"
"automotiveEngineering","85","7","the sun","NP"
"automotiveEngineering","85","7","washing","VP"
"automotiveEngineering","85","7","a new display","NP"
"automotiveEngineering","85","7","set","VP"
"automotiveEngineering","85","7","for","PP"
"automotiveEngineering","85","7","the SUV.The brand","NP"
"automotiveEngineering","85","7","will take","VP"
"automotiveEngineering","85","7","solace","NP"
"automotiveEngineering","85","7","knowing","VP"
"automotiveEngineering","85","7","the sun","NP"
"automotiveEngineering","85","7","washing","VP"
"automotiveEngineering","85","7","the fancy new display","NP"
"automotiveEngineering","85","7","features","VP"
